observation.state,action,timestamp,frame_index,episode_index,index,task_index
"[0.5176523923873901, 0.07039304822683334, 0.06925366073846817, -0.8895300030708313, 0.45687365531921387, 0.0016780085861682892, -0.0002483439166098833, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.800000011920929,4,26,284,0
"[0.4765240550041199, 0.060456328094005585, 0.06990176439285278, -0.66170734167099, 0.7497589588165283, 0.0014654790284112096, -0.0016600595554336905, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,7,37,249,0
"[0.5059214234352112, 0.13981805741786957, 0.10069778561592102, -0.11851803958415985, 0.992915153503418, -0.0035591807682067156, 0.007766328286379576, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,5,5,17,0
"[0.48381397128105164, 0.20276159048080444, 0.12220842391252518, 0.2698487639427185, 0.9628793001174927, 0.003159378655254841, 0.005929368082433939, 1.0]","[0.02887224406003952, 0.007486129179596901, -0.09487062692642212, 0.0, 0.0, -0.6034754514694214, 1.0]",0.800000011920929,0,15,24,0
"[0.5871718525886536, 0.10635306686162949, 0.11043412238359451, -0.04642772302031517, 0.9989207983016968, -0.0008970755152404308, 0.0009212258155457675, 0.0]","[0.05120773985981941, 0.03387327119708061, -0.001972280442714691, 0.0, 0.0, 0.13170917332172394, 1.0]",0.5,6,28,112,0
"[0.5189864635467529, -0.07458654791116714, 0.16702401638031006, 0.00039458696846850216, 0.9999942779541016, 0.00015669692947994918, -0.0033615557476878166, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10000000149011612,3,0,82,0
"[0.499430775642395, -0.10466012358665466, 0.07097923755645752, -0.3337593674659729, 0.9426514506340027, -0.0005915633519180119, 0.003547398140653968, 1.0]","[-0.06242641434073448, 0.03822063282132149, -0.039709486067295074, 0.0, 0.0, -0.022879470139741898, 1.0]",0.5,4,25,251,0
"[0.502228856086731, -0.10265778005123138, 0.13417468965053558, -0.3318028748035431, 0.9433472156524658, 4.819186506210826e-05, 0.0017136933747678995, 1.0]","[0.013266095891594887, -0.05208473652601242, 0.0017410264117643237, 0.0, 0.0, -0.046594880521297455, 1.0]",0.30000001192092896,0,39,118,0
"[0.6027384996414185, -0.061097413301467896, 0.07167384773492813, -0.1557285040616989, 0.9877920150756836, -0.0008840753580443561, 0.003851657034829259, 1.0]","[0.037837378680706024, -0.038127120584249496, -0.00486990250647068, 0.0, 0.0, -0.05064593255519867, 1.0]",0.6000000238418579,0,18,330,0
"[0.5681176781654358, 0.2050839364528656, 0.07294057309627533, -0.17173227667808533, 0.9849422574043274, -0.01880144327878952, 0.006578909233212471, 0.0]","[5.2396178944036365e-05, -5.5282825996982865e-06, 0.07939176261425018, 0.0, 0.0, -3.6890471619699383e-06, 0.0]",0.4000000059604645,9,23,62,0
"[0.5070586800575256, 0.09955441951751709, 0.07107817381620407, -0.1323307901620865, 0.9911687970161438, -0.00033735285978764296, 0.0085328109562397, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10000000149011612,0,33,13,0
"[0.48403993248939514, -0.03126715123653412, 0.2359156310558319, -0.14103034138679504, 0.9900045394897461, 2.5378380087204278e-05, 0.0011918589007109404, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,7,9,238,0
"[0.5016750693321228, 0.06085633859038353, 0.0758979544043541, -0.2980802655220032, 0.95428067445755, -0.003458209801465273, 0.02201303467154503, 1.0]","[-0.005912246648222208, -0.001449738279916346, 0.11702403426170349, 0.0, 0.0, -0.09686553478240967, 0.0]",0.10000000149011612,0,18,438,0
"[0.4993664026260376, 0.0876222774386406, 0.1487659215927124, -0.0028481276240199804, 0.9999916553497314, 0.00014373092562891543, -0.0029205596074461937, 0.0]","[-0.010593820363283157, -0.010880623012781143, 0.18977636098861694, 0.0, 0.0, -0.04516042768955231, 0.0]",0.8999999761581421,11,1,14,0
"[0.5830598473548889, -0.0021783013362437487, 0.09900101274251938, -0.19031450152397156, 0.9817193746566772, 0.00011141620052512735, 0.0027225459925830364, 1.0]","[0.033706001937389374, 0.06066618487238884, -0.06087631359696388, 0.0, 0.0, 0.1360573172569275, 1.0]",0.10000000149011612,4,24,493,0
"[0.5987849831581116, -0.016406087204813957, 0.2996854782104492, -0.11284137517213821, 0.9935994148254395, -0.0021991159301251173, 0.004713165573775768, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4000000059604645,1,17,276,0
"[0.47820141911506653, 0.16545259952545166, 0.06659937649965286, 0.009085041470825672, 0.9999575018882751, 0.0015370195033028722, -0.0003332379856146872, 0.0]","[-0.019910188391804695, 0.013594272546470165, -0.1696895807981491, 0.0, 0.0, -0.10108204931020737, 1.0]",0.10000000149011612,9,25,152,0
"[0.6247814297676086, 0.20159831643104553, 0.2271909862756729, 0.1336662322282791, 0.9909619688987732, 0.004160815849900246, 0.01050470769405365, 1.0]","[0.02380676008760929, -0.0024491746444255114, 0.13857756555080414, 0.0, 0.0, 0.015127316117286682, 0.0]",0.10000000149011612,5,18,252,0
"[0.5689706206321716, -0.10810566693544388, 0.0799824446439743, 0.008388077840209007, 0.999958872795105, -0.0005816341144964099, 0.0034064301289618015, 0.0]","[-0.04333111643791199, -0.05030187964439392, 0.11202908307313919, 0.0, 0.0, -0.035800814628601074, 0.0]",0.0,5,33,397,0
"[0.5529521703720093, 0.03252324089407921, 0.14601361751556396, 0.03866878151893616, 0.9992519021034241, 0.0005552800721488893, 5.121034701005556e-05, 0.0]","[-0.0015823873691260815, 0.03465107083320618, -0.1296832114458084, 0.0, 0.0, -0.204673171043396, 1.0]",0.800000011920929,6,10,367,0
"[0.507575273513794, 0.07118390500545502, 0.20585449039936066, -0.10534743964672089, 0.9944254159927368, 1.668784534558654e-05, 0.004475860390812159, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.100000023841858,7,43,235,0
"[0.5759266018867493, 0.052129168063402176, 0.16487061977386475, -0.0019131306326016784, 0.9999886751174927, 8.292344864457846e-05, -0.004357901867479086, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,10,16,109,0
"[0.500801146030426, 0.07095655798912048, 0.2346908003091812, -0.6487497687339783, 0.7609840035438538, -0.0022950342390686274, 0.004672865383327007, 1.0]","[-0.003359952475875616, -0.004426648840308189, -0.0704091265797615, 0.0, 0.0, -0.1691126525402069, 1.0]",0.10000000149011612,5,7,468,0
"[0.546173095703125, 0.10139147192239761, 0.44191691279411316, -0.08504567295312881, 0.9962282180786133, 0.00477797444909811, 0.016544334590435028, 1.0]","[0.0009150251280516386, -0.014951793476939201, -0.022917313501238823, 0.0, 0.0, 0.13952606916427612, 1.0]",0.800000011920929,11,8,474,0
"[0.5150258541107178, 0.08544977009296417, 0.16925263404846191, -0.286609411239624, 0.9578960537910461, -0.000677018950227648, 0.017021801322698593, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5,6,17,483,0
"[0.5871618986129761, 0.08796318620443344, 0.12215656042098999, -0.39151716232299805, 0.9201698303222656, -0.0007880580378696322, 0.0010755634866654873, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10000000149011612,7,23,291,0
"[0.5961201190948486, 0.04454955458641052, 0.3148593604564667, -0.5325318574905396, 0.8462873101234436, -0.0029325338546186686, 0.014108416624367237, 1.0]","[0.03280679136514664, 0.04098422825336456, -0.001863122801296413, 0.0, 0.0, 0.2568633556365967, 1.0]",0.8999999761581421,5,31,227,0
"[0.481171578168869, 0.13148701190948486, 0.07054067403078079, -0.04285657778382301, 0.9990776181221008, 0.0010528357233852148, 0.0024734085891395807, 0.0]","[0.0023040184751152992, -0.05002575367689133, -0.11036910116672516, 0.0, 0.0, 0.19713887572288513, 1.0]",0.699999988079071,3,8,41,0
"[0.5722312331199646, -0.04713493213057518, 0.20682209730148315, -0.10942777991294861, 0.9939931035041809, 0.00021014580852352083, 0.0017912582261487842, 1.0]","[0.010986768640577793, 0.005851170979440212, 0.02922535501420498, 0.0, 0.0, 0.12324255704879761, 1.0]",0.10000000149011612,3,8,160,0
"[0.6115240454673767, 0.05790378898382187, 0.07202187180519104, -0.3924470841884613, 0.9197682738304138, 0.0009674602770246565, -0.003259941702708602, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.20000000298023224,5,40,421,0
"[0.5801293253898621, 0.06195233762264252, 0.1422850787639618, -0.41826432943344116, 0.90830397605896, -3.5187422326998785e-05, 0.0062339589931070805, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6000000238418579,4,32,111,0
"[0.49474501609802246, -0.12083836644887924, 0.10078497976064682, -0.16591192781925201, 0.9861385226249695, -0.000900028389878571, 0.0018091279780492187, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.699999988079071,7,14,78,0
"[0.5003744959831238, 0.051288727670907974, 0.14655211567878723, -0.000269626296358183, 0.9999992251396179, 0.00026938269729726017, 0.0012007288169115782, 0.0]","[0.008401316590607166, 0.016620486974716187, -0.07270289957523346, 0.0, 0.0, -0.3850567638874054, 1.0]",0.699999988079071,6,21,184,0
"[0.5545433163642883, 0.12286742031574249, 0.10945762693881989, -0.2207818329334259, 0.9753124713897705, -0.00014418394130188972, 0.004576022271066904, 0.0]","[-0.017858782783150673, 0.05345144495368004, -0.07317464053630829, 0.0, 0.0, -0.24426031112670898, 0.0]",0.4000000059604645,2,35,201,0
"[0.5852372050285339, -0.11479932069778442, 0.09755101799964905, 0.12563174962997437, 0.9920763373374939, 0.00026880469522438943, 0.0010844989446923137, 0.0]","[-0.02469269186258316, 0.04155280441045761, -0.08961020410060883, 0.0, 0.0, -0.5508647561073303, 1.0]",0.10000000149011612,3,43,372,0
"[0.5492562055587769, 0.08029046654701233, 0.17036819458007812, -0.33591705560684204, 0.9418841600418091, -0.00041280995355919003, 0.003705937648192048, 1.0]","[8.221907773986459e-05, -0.0001329306687694043, 0.09132272005081177, 0.0, 0.0, -1.836881710914895e-05, 0.0]",1.0,9,23,36,0
"[0.4922138750553131, 0.09317073971033096, 0.3207566738128662, -0.19041380286216736, 0.9816230535507202, -0.000947854365222156, 0.012562585063278675, 1.0]","[-0.0021561156027019024, 0.016815967857837677, 0.14338114857673645, 0.0, 0.0, -0.06018921732902527, 0.0]",0.8999999761581421,7,7,321,0
"[0.5936445593833923, 0.10130881518125534, 0.11826024949550629, -0.47659316658973694, 0.8790668845176697, -0.0010947644477710128, 0.009956338442862034, 1.0]","[0.03910648077726364, 0.023632297292351723, 0.003085567383095622, 0.0, 0.0, -0.20176182687282562, 1.0]",0.20000000298023224,6,20,460,0
"[0.5565173029899597, 0.013341101817786694, 0.14946779608726501, 0.05113441124558449, 0.9986873865127563, 0.0005421976093202829, 0.0029190191999077797, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.5,0,39,428,0
"[0.5579685568809509, 0.1293247789144516, 0.06877781450748444, -0.10574719309806824, 0.9943929314613342, -2.8101145289838314e-05, -0.0005053745117038488, 0.0]","[0.023404192179441452, 0.08233951032161713, -0.09075965732336044, 0.0, 0.0, 0.10955940932035446, 1.0]",0.4000000059604645,3,25,218,0
"[0.569095253944397, -0.09671055525541306, 0.07675634324550629, 0.0826948955655098, 0.996573269367218, 0.0007727800402790308, 0.0016192359616979957, 1.0]","[-0.010704939253628254, 0.013591691851615906, 0.19472239911556244, 0.0, 0.0, -0.03853210434317589, 0.0]",0.0,7,40,7,0
"[0.5838857293128967, -0.001920201233588159, 0.10260778665542603, -0.18826913833618164, 0.9821128249168396, 0.0003481426974758506, 0.0029977033846080303, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.30000001192092896,15,8,150,0
"[0.5396185517311096, 0.014510772190988064, 0.1215403601527214, -0.2372438758611679, 0.9712405204772949, -0.0056574540212750435, 0.019369227811694145, 1.0]","[0.07018671929836273, 0.050263699144124985, -0.07689697295427322, 0.0, 0.0, -0.16941910982131958, 1.0]",0.5,1,20,202,0
"[0.5297539234161377, 0.19525402784347534, 0.14116202294826508, -0.21461635828018188, 0.9766892790794373, -0.00021290713630151004, -0.004223414696753025, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1,16,170,0
"[0.4846492111682892, 0.20413948595523834, 0.07970969378948212, 0.27122926712036133, 0.9624729156494141, 0.005097715184092522, 0.007391844876110554, 1.0]","[-1.809985587897245e-05, -5.690725811291486e-05, 0.061519917100667953, 0.0, 0.0, -3.457294587860815e-05, 0.0]",0.6000000238418579,2,22,319,0
"[0.6137760877609253, 0.2045648694038391, 0.07225828617811203, 0.13639004528522491, 0.9906325936317444, 0.003668911522254348, 0.005601508542895317, 0.0]","[0.015750056132674217, 0.05062408372759819, 0.009494821541011333, 0.0, 0.0, -0.07315357029438019, 1.0]",0.4000000059604645,3,27,15,0
"[0.560244083404541, 0.014138761907815933, 0.08829378336668015, 0.041107941418886185, 0.9991419315338135, 0.0006704134284518659, 0.00500674732029438, 1.0]","[-8.292133315990213e-06, 4.865646405960433e-05, 0.050313666462898254, 0.0, 0.0, -1.2182884347566869e-05, 0.0]",0.4000000059604645,1,13,115,0
"[0.48863476514816284, 0.2193824052810669, 0.14623326063156128, -8.848850120557472e-05, 0.9999998211860657, 0.0003607877588365227, -0.0004694765084423125, 0.0]","[-0.019627433270215988, 0.07308528572320938, -0.07876592874526978, 0.0, 0.0, 0.030618011951446533, 1.0]",0.5,1,4,494,0
"[0.5050531029701233, 0.04224902018904686, 0.2614009976387024, -0.24023191630840302, 0.9707109928131104, -0.0006594859878532588, 0.002898236969485879, 1.0]","[0.027544064447283745, -0.0006444003083743155, 0.10270804911851883, 0.0, 0.0, -0.008224325254559517, 0.0]",0.6000000238418579,10,16,342,0
"[0.47829195857048035, 0.061113547533750534, 0.07268493622541428, -0.6621177792549133, 0.7493996620178223, 0.0002638488949742168, 0.0003715646162163466, 1.0]","[0.009551441296935081, -0.04559506103396416, -0.15171508491039276, 0.0, 0.0, -0.2526337802410126, 1.0]",1.399999976158142,9,28,305,0
"[0.4852440655231476, -0.04932986944913864, 0.17564550042152405, 0.0011714397696778178, 0.9999929070472717, 0.0006642647203989327, -0.003516500350087881, 0.0]","[-0.06084715574979782, -0.06599585711956024, -0.05984463915228844, 0.0, 0.0, -0.008502056822180748, 1.0]",1.0,1,2,208,0
"[0.5973759889602661, 0.10172663629055023, 0.21697115898132324, -0.4733591079711914, 0.8806797862052917, -0.0031939514447003603, 0.01800180971622467, 1.0]","[-0.016978392377495766, -0.025937410071492195, 0.11499498784542084, 0.0, 0.0, -0.09071144461631775, 0.0]",0.6000000238418579,3,11,167,0
"[0.595670223236084, 0.048899389803409576, 0.183923602104187, -0.5569188594818115, 0.8305442333221436, -0.0004751836240757257, 0.006115740165114403, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.699999988079071,13,7,471,0
"[0.5769901871681213, -0.11255606263875961, 0.3452078700065613, -0.14959540963172913, 0.9887282848358154, -0.0018539177253842354, 0.005844824481755495, 1.0]","[-0.0033487221226096153, -0.015008625574409962, -0.1004565879702568, 0.0, 0.0, 0.10061497241258621, 1.0]",1.2999999523162842,0,19,67,0
"[0.552234947681427, -0.024429071694612503, 0.1242683008313179, -0.07600698620080948, 0.9970921277999878, -0.0007811957621015608, 0.005446120630949736, 1.0]","[-0.004920784384012222, 0.0017620845464989543, -0.01441461592912674, 0.0, 0.0, -0.2923022508621216, 1.0]",0.800000011920929,20,36,358,0
"[0.4969845414161682, -0.14441156387329102, 0.26601508259773254, 0.11820004880428314, 0.9929682016372681, -0.0010065652895718813, 0.006467972416430712, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5,1,42,304,0
"[0.6034514904022217, 0.21937404572963715, 0.26493245363235474, -0.38520610332489014, 0.9228275418281555, -0.0004266332252882421, 0.0023129202891141176, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.20000000298023224,10,17,324,0
"[0.6327272057533264, 0.21321077644824982, 0.0667220950126648, -0.03903277590870857, 0.9992359280586243, 0.0012588213430717587, 0.0015408515464514494, 0.0]","[0.013255814090371132, -0.013026450760662556, -0.041494499891996384, 0.0, 0.0, -0.3717978894710541, 1.0]",0.699999988079071,1,35,210,0
"[0.6230795383453369, 0.018232164904475212, 0.14666138589382172, -7.136544013519597e-07, 0.9999995827674866, 0.0005417474894784391, 0.0007305930485017598, 0.0]","[0.05602756515145302, 0.06948922574520111, -0.09348279982805252, 0.0, 0.0, -0.184428408741951, 1.0]",0.10000000149011612,3,17,378,0
"[0.55726158618927, 0.12730813026428223, 0.07047035545110703, 0.06932667642831802, 0.9975919127464294, 0.0005538550904020667, 0.0019841783214360476, 0.0]","[-0.00010157834185520187, -8.387078560190275e-05, 0.028517743572592735, 0.0, 0.0, 6.68958637106698e-06, 0.0]",1.0,9,35,90,0
"[0.48907890915870667, -0.029387731105089188, 0.18713262677192688, 2.785457400023006e-05, 0.9999931454658508, 0.00016571066225878894, -0.0036948504857718945, 0.0]","[-3.6953017115592957e-05, -5.1267252274556085e-05, 0.045335885137319565, 0.0, 0.0, -2.0324481738498434e-05, 0.0]",0.0,10,16,141,0
"[0.5296738743782043, 0.07880751043558121, 0.06987950950860977, -0.025699768215417862, 0.9996656179428101, 0.0022040025796741247, 0.001828916952945292, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 3.709813726560703e-17, 1.0]",1.0,4,13,302,0
"[0.5799129605293274, 0.11327047646045685, 0.1114945039153099, -0.323407381772995, 0.9462515711784363, 0.0003372567589394748, 0.003944948315620422, 0.0]","[-0.04303468391299248, 0.02650540880858898, -0.09798353165388107, 0.0, 0.0, -0.1185961663722992, 1.0]",0.10000000149011612,9,10,376,0
"[0.6537977457046509, 0.07697407901287079, 0.07452573627233505, -0.19846247136592865, 0.9800882935523987, 0.000833440397400409, 0.006237655878067017, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.699999988079071,13,36,185,0
"[0.5700042247772217, 0.08980437368154526, 0.07270535826683044, -0.0069398037157952785, 0.9999752640724182, -0.000335042888764292, 0.0010843264171853662, 0.0]","[0.0436454676091671, 0.04086370766162872, 0.08906323462724686, 0.0, 0.0, -0.10997457057237625, 0.0]",0.20000000298023224,2,29,26,0
"[0.48942387104034424, -0.14270398020744324, 0.10314575582742691, 0.09492664039134979, 0.9954822063446045, -0.00028483575442805886, 0.0020087724551558495, 0.0]","[-0.06136269122362137, 0.07921910285949707, -0.01866447739303112, 0.0, 0.0, -0.07057962566614151, 1.0]",0.8999999761581421,3,19,331,0
"[0.5872899293899536, -0.07466033101081848, 0.19943976402282715, -0.0007374262786470354, 0.9999939799308777, -0.0006469866493716836, 0.0033266879618167877, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.699999988079071,6,35,268,0
"[0.5791787505149841, 0.08295642584562302, 0.21755632758140564, -1.3593706171377562e-05, 0.9999983906745911, 0.0003734279016498476, 0.0017470490420237184, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5,6,19,382,0
"[0.501728892326355, -0.10849346965551376, 0.07780295610427856, -0.04490913078188896, 0.998971164226532, -0.0008904069545678794, 0.006241746246814728, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,10,21,267,0
"[0.5636705756187439, 0.06305145472288132, 0.0731867104768753, -0.1373371034860611, 0.9904959797859192, 0.000397939671529457, 0.007489376235753298, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5,1,5,262,0
"[0.5786056518554688, 0.16445395350456238, 0.07186312228441238, 0.009645176120102406, 0.9999474287033081, 0.0020605691242963076, 0.002796327928081155, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8999999761581421,8,31,101,0
"[0.5569788813591003, 0.12763440608978271, 0.07062368839979172, 0.06892161816358566, 0.9976202845573425, 0.0006208348204381764, 0.0017981181154027581, 1.0]","[0.011333334259688854, 0.005161825567483902, 0.1295146644115448, 0.0, 0.0, -0.05478999391198158, 0.0]",0.699999988079071,10,32,288,0
"[0.5793838500976562, -0.09756794571876526, 0.07184351235628128, 0.23340308666229248, 0.9723774790763855, 0.000886212510522455, 0.0020678089931607246, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.100000023841858,8,17,161,0
"[0.582199215888977, 0.10405096411705017, 0.15043430030345917, -0.0023781289346516132, 0.9999949932098389, 0.00040667792200110853, -0.002055081771686673, 0.0]","[-0.007525334600359201, 0.06023538485169411, 0.037446483969688416, 0.0, 0.0, -0.1865105777978897, 1.0]",0.5,2,35,88,0
"[0.6238764524459839, 0.20389443635940552, 0.07746544480323792, 0.1350177824497223, 0.9907985329627991, 0.0035487294662743807, 0.00871364027261734, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8999999761581421,15,29,134,0
"[0.4880153238773346, 0.13954338431358337, 0.08263800293207169, -0.2218056172132492, 0.9750241637229919, -0.011361290700733662, -0.0010438722092658281, 1.0]","[0.05454840883612633, 0.08342596143484116, -0.030697783455252647, 0.0, 0.0, -0.12715986371040344, 1.0]",0.0,4,32,58,0
"[0.5202156901359558, 0.2029658406972885, 0.19579175114631653, -0.05455002933740616, 0.9985067248344421, -0.0009363857097923756, -0.002777797169983387, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,8,35,240,0
